label,master_id,source_status,pretest_probability,post_test_probability_negative
Rout >18,FT-010,peer_reviewed_full_report,0.63,0.5805354495508852
Rout >18,FT-010,peer_reviewed_full_report,0.6325000000000001,0.5831485265140224
Rout >18,FT-010,peer_reviewed_full_report,0.635,0.5857643789375664
Rout >18,FT-010,peer_reviewed_full_report,0.6375,0.5883830112457692
Rout >18,FT-010,peer_reviewed_full_report,0.64,0.5910044278722909
Rout >18,FT-010,peer_reviewed_full_report,0.6425000000000001,0.593628633260225
Rout >18,FT-010,peer_reviewed_full_report,0.645,0.5962556318621234
Rout >18,FT-010,peer_reviewed_full_report,0.6475,0.5988854281400218
Rout >18,FT-010,peer_reviewed_full_report,0.65,0.6015180265654649
Rout >18,FT-010,peer_reviewed_full_report,0.6525000000000001,0.6041534316195318
Rout >18,FT-010,peer_reviewed_full_report,0.655,0.6067916477928607
Rout >18,FT-010,peer_reviewed_full_report,0.6575,0.6094326795856756
Rout >18,FT-010,peer_reviewed_full_report,0.66,0.6120765315078112
Rout >18,FT-010,peer_reviewed_full_report,0.6625000000000001,0.6147232080787385
Rout >18,FT-010,peer_reviewed_full_report,0.665,0.6173727138275908
Rout >18,FT-010,peer_reviewed_full_report,0.6675,0.6200250532931895
Rout >18,FT-010,peer_reviewed_full_report,0.67,0.6226802310240699
Rout >18,FT-010,peer_reviewed_full_report,0.6725000000000001,0.6253382515785076
Rout >18,FT-010,peer_reviewed_full_report,0.675,0.6279991195245435
Rout >18,FT-010,peer_reviewed_full_report,0.6775,0.6306628394400112
Rout >18,FT-010,peer_reviewed_full_report,0.6799999999999999,0.6333294159125632
Rout >18,FT-010,peer_reviewed_full_report,0.6825,0.6359988535396962
Rout >18,FT-010,peer_reviewed_full_report,0.685,0.6386711569287784
Rout >18,FT-010,peer_reviewed_full_report,0.6875,0.6413463306970756
Rout >18,FT-010,peer_reviewed_full_report,0.69,0.644024379471778
Rout >18,FT-010,peer_reviewed_full_report,0.6925,0.6467053078900272
Rout >18,FT-010,peer_reviewed_full_report,0.6950000000000001,0.6493891205989419
Rout >18,FT-010,peer_reviewed_full_report,0.6975,0.6520758222556458
Rout >18,FT-010,peer_reviewed_full_report,0.7,0.6547654175272942
Rout >18,FT-010,peer_reviewed_full_report,0.7025000000000001,0.6574579110911012
Rout >18,FT-010,peer_reviewed_full_report,0.7050000000000001,0.6601533076343659
Rout >18,FT-010,peer_reviewed_full_report,0.7075,0.6628516118545009
Rout >18,FT-010,peer_reviewed_full_report,0.71,0.665552828459059
Rout >18,FT-010,peer_reviewed_full_report,0.7124999999999999,0.6682569621657605
Rout >18,FT-010,peer_reviewed_full_report,0.7150000000000001,0.6709640177025208
Rout >18,FT-010,peer_reviewed_full_report,0.7175,0.6736739998074773
Rout >18,FT-010,peer_reviewed_full_report,0.72,0.6763869132290186
Rout >18,FT-010,peer_reviewed_full_report,0.7224999999999999,0.6791027627258104
Rout >18,FT-010,peer_reviewed_full_report,0.7250000000000001,0.681821553066825
Rout >18,FT-010,peer_reviewed_full_report,0.7275,0.6845432890313676
Rout >18,FT-010,peer_reviewed_full_report,0.73,0.6872679754091058
Rout >18,FT-010,peer_reviewed_full_report,0.7324999999999999,0.6899956170000966
Rout >18,FT-010,peer_reviewed_full_report,0.7350000000000001,0.6927262186148153
Rout >18,FT-010,peer_reviewed_full_report,0.7375,0.6954597850741829
Rout >18,FT-010,peer_reviewed_full_report,0.74,0.6981963212095958
Rout >18,FT-010,peer_reviewed_full_report,0.7424999999999999,0.700935831862953
Rout >18,FT-010,peer_reviewed_full_report,0.7450000000000001,0.7036783218866858
Rout >18,FT-010,peer_reviewed_full_report,0.7475,0.7064237961437846
Rout >18,FT-010,peer_reviewed_full_report,0.75,0.70917225950783
Rout >18,FT-010,peer_reviewed_full_report,0.7525,0.71192371686302
Rout >18,FT-010,peer_reviewed_full_report,0.7550000000000001,0.7146781731042001
Rout >18,FT-010,peer_reviewed_full_report,0.7575000000000001,0.7174356331368903
Rout >18,FT-010,peer_reviewed_full_report,0.76,0.7201961018773168
Rout >18,FT-010,peer_reviewed_full_report,0.7625,0.7229595842524394
Rout >18,FT-010,peer_reviewed_full_report,0.7650000000000001,0.7257260851999822
Rout >18,FT-010,peer_reviewed_full_report,0.7675000000000001,0.7284956096684608
Rout >18,FT-010,peer_reviewed_full_report,0.77,0.7312681626172145
Rout >18,FT-010,peer_reviewed_full_report,0.7725,0.734043749016434
Rout >18,FT-010,peer_reviewed_full_report,0.7750000000000001,0.7368223738471922
Rout >18,FT-010,peer_reviewed_full_report,0.7775000000000001,0.7396040421014728
Rout >18,FT-010,peer_reviewed_full_report,0.78,0.7423887587822015
Rout >18,FT-010,peer_reviewed_full_report,0.7825,0.7451765289032752
Rout >18,FT-010,peer_reviewed_full_report,0.7849999999999999,0.7479673574895925
Rout >18,FT-010,peer_reviewed_full_report,0.7875000000000001,0.7507612495770838
Rout >18,FT-010,peer_reviewed_full_report,0.79,0.7535582102127404
Rout >18,FT-010,peer_reviewed_full_report,0.7925,0.7563582444546475
Rout >18,FT-010,peer_reviewed_full_report,0.7949999999999999,0.7591613573720121
Rout >18,FT-010,peer_reviewed_full_report,0.7975000000000001,0.7619675540451954
Rout >18,FT-010,peer_reviewed_full_report,0.8,0.764776839565742
Rout >18,FT-010,peer_reviewed_full_report,0.8025,0.7675892190364118
Rout >18,FT-010,peer_reviewed_full_report,0.8049999999999999,0.7704046975712108
Rout >18,FT-010,peer_reviewed_full_report,0.8075000000000001,0.7732232802954214
Rout >18,FT-010,peer_reviewed_full_report,0.81,0.7760449723456343
Rout >18,FT-010,peer_reviewed_full_report,0.8125,0.7788697788697789
Rout >18,FT-010,peer_reviewed_full_report,0.815,0.7816977050271554
Rout >18,FT-010,peer_reviewed_full_report,0.8175000000000001,0.7845287559884659
Rout >18,FT-010,peer_reviewed_full_report,0.8200000000000001,0.7873629369358454
Rout >18,FT-010,peer_reviewed_full_report,0.8225,0.7902002530628944
Rout >18,FT-010,peer_reviewed_full_report,0.825,0.7930407095747101
Rout >18,FT-010,peer_reviewed_full_report,0.8275000000000001,0.7958843116879177
Rout >18,FT-010,peer_reviewed_full_report,0.8300000000000001,0.7987310646307035
Rout >18,FT-010,peer_reviewed_full_report,0.8325,0.8015809736428458
Rout >18,FT-010,peer_reviewed_full_report,0.835,0.804434043975748
Rout >18,FT-010,peer_reviewed_full_report,0.8375000000000001,0.8072902808924705
Rout >18,FT-010,peer_reviewed_full_report,0.8400000000000001,0.810149689667762
Rout >18,FT-010,peer_reviewed_full_report,0.8425,0.8130122755880943
Rout >18,FT-010,peer_reviewed_full_report,0.845,0.8158780439516927
Rout >18,FT-010,peer_reviewed_full_report,0.8474999999999999,0.8187470000685698
Rout >18,FT-010,peer_reviewed_full_report,0.8500000000000001,0.8216191492605581
Rout >18,FT-010,peer_reviewed_full_report,0.8525,0.8244944968613424
Rout >18,FT-010,peer_reviewed_full_report,0.855,0.8273730482164934
Rout >18,FT-010,peer_reviewed_full_report,0.8574999999999999,0.8302548086835011
Rout >18,FT-010,peer_reviewed_full_report,0.8600000000000001,0.8331397836318075
Rout >18,FT-010,peer_reviewed_full_report,0.8625,0.8360279784428392
Rout >18,FT-010,peer_reviewed_full_report,0.865,0.8389193985100427
Rout >18,FT-010,peer_reviewed_full_report,0.8674999999999999,0.8418140492389166
Rout >18,FT-010,peer_reviewed_full_report,0.8700000000000001,0.844711936047046
Rout >18,FT-010,peer_reviewed_full_report,0.8725,0.8476130643641351
Rout >18,FT-010,peer_reviewed_full_report,0.875,0.850517439632043
Rout >18,FT-010,peer_reviewed_full_report,0.8775,0.853425067304816
Rout >18,FT-010,peer_reviewed_full_report,0.8800000000000001,0.8563359528487231
Rout >18,FT-010,peer_reviewed_full_report,0.8825000000000001,0.8592501017422888
Rout >18,FT-010,peer_reviewed_full_report,0.885,0.8621675194763287
Rout >18,FT-010,peer_reviewed_full_report,0.8875,0.8650882115539839
Rout >18,FT-010,peer_reviewed_full_report,0.8900000000000001,0.8680121834907548
Rout >18,FT-010,peer_reviewed_full_report,0.8925000000000001,0.8709394408145361
Rout >18,FT-010,peer_reviewed_full_report,0.895,0.8738699890656523
Rout >18,FT-010,peer_reviewed_full_report,0.8975,0.8768038337968921
Rout >18,FT-010,peer_reviewed_full_report,0.9,0.879740980573543
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2,0.1658069270449521
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2025,0.16796925402296736
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.20500000000000002,0.17013389399136886
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.20750000000000002,0.17230085066336984
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.21000000000000002,0.17447012776013587
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.21250000000000002,0.17664172901080633
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.21500000000000002,0.17881565815251546
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.21750000000000003,0.18099191893041408
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.22,0.18317051509769094
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2225,0.18535145041559453
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.225,0.18753472865345436
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2275,0.18972035358870296
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.23,0.19190832900689755
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2325,0.194098658701742
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.23500000000000001,0.1962913464751086
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.23750000000000002,0.19848639613706007
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.24000000000000002,0.2006838115058719
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.24250000000000002,0.20288359640805403
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.245,0.20508575467837345
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2475,0.20729029015987643
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.25,0.2094972067039106
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2525,0.21170650817014774
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.255,0.213918198426606
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2575,0.2161322813496727
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.26,0.2183487608241266
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2625,0.22056764074316124
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.265,0.2227889250084071
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2675,0.22501261752995497
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.27,0.22723872222637842
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2725,0.22946724302475718
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.275,0.23169818386070026
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2775,0.2339315486783687
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.28,0.23616734143049936
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.28250000000000003,0.2384055660784277
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.28500000000000003,0.24064622659211168
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.28750000000000003,0.24288932695015494
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.29000000000000004,0.24513487113983018
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2925,0.24738286315710337
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.29500000000000004,0.24963330700665692
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.2975,0.2518862067019135
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.30000000000000004,0.2541415662650603
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3025,0.2563993897270724
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.305,0.2586596811277373
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3075,0.2609224445156789
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.31,0.26318768394838127
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3125,0.2654554034922133
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.315,0.26772560722245303
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3175,0.269998299223312
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.32,0.27227348358795944
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3225,0.27455116441854743
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.325,0.2768313458262351
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3275,0.2791140319312134
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.33,0.2813992268627303
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3325,0.283686934759115
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.335,0.28597715976780363
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3375,0.28826990604536396
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.34,0.29056517775752055
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3425,0.29286297907917985
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.345,0.2951633141944561
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.34750000000000003,0.29746618729669577
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.35,0.299771602588504
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.35250000000000004,0.3020795642817696
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.355,0.30439007659769063
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.35750000000000004,0.3067031437668008
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.36,0.30901877002899436
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.36250000000000004,0.31133695963355285
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.365,0.31365771683917043
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.36750000000000005,0.3159810459139806
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.37,0.31830695113558155
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.37250000000000005,0.3206354367910634
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.375,0.3229665071770335
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3775,0.32530016659964384
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.38,0.3276364193746168
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3825,0.32997526982727227
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.385,0.3323167222925538
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3875,0.33466078111505615
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.39,0.3370074506490514
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3925,0.3393567352585164
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.395,0.3417086393171595
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.3975,0.34406316720844793
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4,0.3464203233256351
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4025,0.3487801120717876
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.405,0.3511425378598127
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.40750000000000003,0.3535076051124863
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.41000000000000003,0.35587531826247976
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4125,0.35824568175238825
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.41500000000000004,0.3606187000347585
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4175,0.3629943775721158
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.42000000000000004,0.3653727188369935
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4225,0.3677537283119596
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.42500000000000004,0.37013741048964593
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4275,0.37252376987277547
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.43000000000000005,0.3749128109741921
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4325,0.3773045383168874
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.43500000000000005,0.3796989564340304
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4375,0.38209606986899564
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.44,0.3844958831753923
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4425,0.3868984009170925
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.445,0.3893036276682608
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4475,0.39171156801338286
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.45,0.3941222265472947
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4525,0.3965356078752118
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.455,0.3989517166127587
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4575,0.4013705573859981
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.46,0.4037921348314607
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4625,0.4062164535961745
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.465,0.40864351833769486
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4675,0.41107333372413385
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.47000000000000003,0.413505904434191
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.47250000000000003,0.4159412351571823
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.47500000000000003,0.41837933059307114
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.47750000000000004,0.420820195452498
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.48000000000000004,0.42326383445681137
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.48250000000000004,0.4257102523380978
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.48500000000000004,0.42815945383921217
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.48750000000000004,0.43061144371380905
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.49,0.43306622672637285
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4925,0.4355238076522491
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.495,0.4379841912776751
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.4975,0.4404473823998111
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5,0.4429133858267717
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5025,0.4453822063776565
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.505,0.44785384888258245
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5075000000000001,0.45032831818271457
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.51,0.45280561913029754
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5125,0.45528575658868814
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.515,0.4577687354323865
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5175000000000001,0.4602545605470681
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.52,0.4627432368296156
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5225,0.4652347691881516
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.525,0.4677291625420709
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5275000000000001,0.47022642182207175
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.53,0.4727265519701895
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5325,0.47522955793982896
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.535,0.47773544469579715
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5375000000000001,0.4802442172143354
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.54,0.4827558804831532
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5425,0.48527043950146104
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.545,0.48778789928000316
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5475000000000001,0.4903082648410915
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.55,0.49283154121863804
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5525,0.4953577334581896
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5549999999999999,0.49788684661696103
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5575,0.5004188857638682
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.56,0.5029538559795625
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5625,0.5054917623564653
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.565,0.5080326099988011
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5675,0.5105764040226324
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5700000000000001,0.5131231495558934
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5725,0.5156728517384256
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.575,0.5182255157220108
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5775,0.5207811466704074
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5800000000000001,0.5233397497593841
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5825,0.525901330176755
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.585,0.5284658931224153
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5875,0.531033443808376
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5900000000000001,0.5336039874587989
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5925,0.5361775293100328
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.595,0.5387540746106484
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.5975,0.5413336286214742
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6000000000000001,0.5439161966156326
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6025,0.5465017838785754
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.605,0.5490903957081199
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6075,0.5516820374144855
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6100000000000001,0.5542767143203297
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6125,0.5568744317607839
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.615,0.5594751950834916
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6174999999999999,0.5620790096486435
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.62,0.5646858808290155
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6225,0.5672958140100043
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.625,0.5699088145896657
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6275,0.5725248879787515
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.63,0.5751440396007466
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6325000000000001,0.5777662748919068
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.635,0.5803915993012959
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6375,0.5830200182908241
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.64,0.5856515373352854
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6425000000000001,0.5882861619223961
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.645,0.590923897552832
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6475,0.5935647497402677
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.65,0.5962087240114146
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6525000000000001,0.5988558259060596
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.655,0.601506060977103
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6575,0.6041594347905987
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.66,0.6068159529257928
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6625000000000001,0.6094756209751612
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.665,0.6121384445444504
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6675,0.614804429252717
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.67,0.6174735807323667
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6725000000000001,0.6201459046291934
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.675,0.6228214066024196
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6775,0.6255000923247368
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6799999999999999,0.6281819674823451
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6825,0.6308670377749933
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.685,0.6335553089160193
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6875,0.6362467866323909
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.69,0.6389414766647461
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6925,0.6416393847674347
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6950000000000001,0.6443405167085583
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.6975,0.6470448782700118
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.7,0.6497524752475247
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.7025000000000001,0.6524633134507029
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.7050000000000001,0.655177398703069
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.7075,0.6578947368421053
Lumbar infusion test,FT-012,accepted_peer_reviewed_abstract_update,0.71,0.6606153337192954
